valid mae: 2.5618249305423113, valid rmse:7.294245672687136
valid mae: 2.557091825988068, valid rmse:7.278768926561461
valid mae: 2.5326507741092263, valid rmse:7.2233409981361625
valid mae: 2.5365119512329657, valid rmse:7.245335174458478
valid mae: 2.5534780111247706, valid rmse:7.239388115668827
valid mae: 2.570456571202218, valid rmse:7.239226376295237
valid mae: 2.555392899972737, valid rmse:7.256213978475577
valid mae: 2.5387059422599156, valid rmse:7.28718757004648
valid mae: 2.5726211574507554, valid rmse:7.376947930355901
valid mae: 2.5707603533535655, valid rmse:7.329398797780537
valid mae: 2.570727658978117, valid rmse:7.342850305247711
valid mae: 2.5482884794553504, valid rmse:7.365668411729385
valid mae: 2.5579237886699513, valid rmse:7.344296209838223
valid mae: 2.559250623299186, valid rmse:7.317898572136566
valid mae: 2.587366604600561, valid rmse:7.409124061892174
valid mae: 2.59906694479087, valid rmse:7.5051847749407585
valid mae: 2.6032021391462026, valid rmse:7.485244661866838
valid mae: 2.604498880836486, valid rmse:7.501792962291733
valid mae: 2.576371806546934, valid rmse:7.543026875648598
valid mae: 2.5876676003026424, valid rmse:7.473654720947259
valid mae: 2.5883593892025796, valid rmse:7.380854219954342
valid mae: 2.5809100762744297, valid rmse:7.423456929208646
valid mae: 2.591824357939878, valid rmse:7.5389861025258575
valid mae: 2.5860242737179657, valid rmse:7.528161139886387
valid mae: 2.582964285225922, valid rmse:7.484104302558498
valid mae: 2.5883592185100177, valid rmse:7.433457485215604
valid mae: 2.5905530381536495, valid rmse:7.449993392055546
valid mae: 2.6017963118543737, valid rmse:7.482605348764238
valid mae: 2.5867370438122164, valid rmse:7.42919369056817
valid mae: 2.60894831309109, valid rmse:7.491043441908964
valid mae: 2.5979514566089437, valid rmse:7.473087642061652
valid mae: 2.6077538964409475, valid rmse:7.491262877234571
valid mae: 2.6115736355256423, valid rmse:7.549697840169269
valid mae: 2.5950686677507777, valid rmse:7.553353736404372
valid mae: 2.5839648323267346, valid rmse:7.530926532642222
valid mae: 2.6254828806531325, valid rmse:7.572576936273921
valid mae: 2.629381248074617, valid rmse:7.596517671460348
valid mae: 2.6228745976365135, valid rmse:7.678662671043751
valid mae: 2.6668854814186487, valid rmse:7.777452635173653
valid mae: 2.6362480003414688, valid rmse:7.786949187257646
valid mae: 2.6577512855219303, valid rmse:7.920184512080016
valid mae: 2.6565417249478394, valid rmse:7.855037773927233
valid mae: 2.6543263776780837, valid rmse:7.703431449910983
valid mae: 2.6348476946964814, valid rmse:7.651237504056099
valid mae: 2.616113621118655, valid rmse:7.680675332289696
valid mae: 2.6133895137438117, valid rmse:7.562084895216172
valid mae: 2.6178106346026877, valid rmse:7.514010019175654
valid mae: 2.6144921912672947, valid rmse:7.460312354378664
valid mae: 2.609784857041551, valid rmse:7.580882464617329
valid mae: 2.637134909933275, valid rmse:7.600970119676011
valid mae: 2.617191245605708, valid rmse:7.609989515725624
valid mae: 2.6303996393838367, valid rmse:7.5805635655868135
valid mae: 2.654423132834263, valid rmse:7.517879301729823
valid mae: 2.6271832814761553, valid rmse:7.424864137356308
valid mae: 2.636932312755467, valid rmse:7.508556742819353
valid mae: 2.6603028671885864, valid rmse:7.627186634842756
valid mae: 2.6571497264750388, valid rmse:7.622431034841123
valid mae: 2.682775198942148, valid rmse:7.611696790030723
valid mae: 2.6396847274493815, valid rmse:7.618704591934804
valid mae: 2.650615500867175, valid rmse:7.645091562681792
valid mae: 2.647024178931376, valid rmse:7.675514499608358
valid mae: 2.6638768346219583, valid rmse:7.778749648781252
valid mae: 2.664883152145537, valid rmse:7.770460269094675
valid mae: 2.6923671618607075, valid rmse:7.829657281650502
valid mae: 2.690190166606301, valid rmse:7.8268841560955735
valid mae: 2.669341003943518, valid rmse:7.722824497428427
valid mae: 2.6971516173696277, valid rmse:7.707931004468663
valid mae: 2.6883661036298783, valid rmse:7.815067196998661
valid mae: 2.701473376511058, valid rmse:7.906090082727089
valid mae: 2.675722217372951, valid rmse:7.88522421956982
valid mae: 2.6629056901035137, valid rmse:7.89899073990408
valid mae: 2.692699422778328, valid rmse:8.029319820192562
valid mae: 2.718454760825711, valid rmse:8.081552116561518
valid mae: 2.7339697640872336, valid rmse:8.022200574275194
valid mae: 2.7444772867272267, valid rmse:8.096484429233127
valid mae: 2.7366637508809117, valid rmse:8.144683938913017
valid mae: 2.714323459402733, valid rmse:8.169733514621079
valid mae: 2.708968035549341, valid rmse:8.011065047282012
valid mae: 2.7285111977500165, valid rmse:8.000565931127351
valid mae: 2.7187656320208267, valid rmse:8.063486892558597
valid mae: 2.7207933330842535, valid rmse:8.135123349483267
valid mae: 2.7314141861603285, valid rmse:8.14289821103912
valid mae: 2.7347087849686194, valid rmse:8.099304183290565
valid mae: 2.7092903574882725, valid rmse:8.062090713568006
valid mae: 2.687673358284616, valid rmse:8.089968581414137
valid mae: 2.691871117257452, valid rmse:8.046845112130406
valid mae: 2.698956375767947, valid rmse:7.988757945895136
valid mae: 2.687601523188373, valid rmse:7.851422787781054
valid mae: 2.7045199369346884, valid rmse:8.035562827915088
valid mae: 2.674713015460508, valid rmse:8.008821920130275
valid mae: 2.712328993522693, valid rmse:8.033545788610201
valid mae: 2.6964620672573614, valid rmse:8.060431156167517
valid mae: 2.684033374606541, valid rmse:7.994349254419346
valid mae: 2.6986881655432278, valid rmse:8.060032907276575
valid mae: 2.678143064556334, valid rmse:8.072671064960264
valid mae: 2.684253137989922, valid rmse:8.111553424455643
valid mae: 2.6859773951567636, valid rmse:8.118850189744046
valid mae: 2.7128153584282626, valid rmse:8.22587050938179
valid mae: 2.6841544635585906, valid rmse:8.108112681422927
valid mae: 2.677485562509599, valid rmse:8.107759583076286
valid mae: 2.6851878954578763, valid rmse:8.041585468145177
valid mae: 2.69995659590566, valid rmse:8.02200992381057
valid mae: 2.683209630933222, valid rmse:7.935848669199492
valid mae: 2.702264841314553, valid rmse:8.002851620323744
valid mae: 2.6952728116275924, valid rmse:8.00626010469857
valid mae: 2.679253775358903, valid rmse:7.9694932839350745
valid mae: 2.684872477659746, valid rmse:7.976929330586314
valid mae: 2.660328236519332, valid rmse:8.010935399169956
valid mae: 2.6785621966404034, valid rmse:8.042555268426009
valid mae: 2.673903325646477, valid rmse:8.041722162943028
valid mae: 2.6912179125706484, valid rmse:8.127846677546216
valid mae: 2.709943795039659, valid rmse:8.145155825989887
valid mae: 2.69391103350784, valid rmse:8.11756390881407
valid mae: 2.698087911362114, valid rmse:8.176711350241419
valid mae: 2.7156173873449188, valid rmse:8.227374470423838
valid mae: 2.721900068091714, valid rmse:8.266311569930094
valid mae: 2.7030082664313744, valid rmse:8.309243114520317
valid mae: 2.7567430464960117, valid rmse:8.450048352925002
valid mae: 2.7421179396905893, valid rmse:8.498633482595537
valid mae: 2.7545529195653535, valid rmse:8.568684584330075
valid mae: 2.7674663895930762, valid rmse:8.665987436808498
valid mae: 2.774464800850052, valid rmse:8.65936397980549
valid mae: 2.765367458964771, valid rmse:8.659734194617352
valid mae: 2.8004649207954238, valid rmse:8.727782351267154
valid mae: 2.7934936523469442, valid rmse:8.768934441869497
valid mae: 2.8309808588783394, valid rmse:8.856103274479567
valid mae: 2.827697999831309, valid rmse:8.79946504199568
valid mae: 2.826630687558702, valid rmse:8.915352843599148
valid mae: 2.836183584244305, valid rmse:8.947828258726513
valid mae: 2.8529800806446093, valid rmse:9.050476340273535
valid mae: 2.863042468139213, valid rmse:9.042628691265511
valid mae: 2.875717395243793, valid rmse:9.031478816498888
valid mae: 2.8499720009025844, valid rmse:9.0077478306242
valid mae: 2.829740381477219, valid rmse:8.970725362121087
valid mae: 2.8216507820869694, valid rmse:8.953018925139677
valid mae: 2.810629653505829, valid rmse:8.892167292516476
valid mae: 2.833444060092954, valid rmse:8.868655694299393
valid mae: 2.8240129378527437, valid rmse:8.815325945365382
valid mae: 2.8224730528970943, valid rmse:8.895481062003197
valid mae: 2.8070476104576234, valid rmse:8.933399960683987
valid mae: 2.7876241680190748, valid rmse:8.90538771207023
valid mae: 2.7638379547182, valid rmse:8.885870023101564
valid mae: 2.812807030133336, valid rmse:8.878154809737374
valid mae: 2.792423817697445, valid rmse:8.88301170407007
valid mae: 2.7803278822623523, valid rmse:8.896442765891567
valid mae: 2.800972845577031, valid rmse:8.79498182160126
valid mae: 2.7831685456456285, valid rmse:8.842421921277076
valid mae: 2.7883863904835837, valid rmse:8.960839613509853
valid mae: 2.7996123433402578, valid rmse:8.961386184537224
valid mae: 2.787589402100728, valid rmse:8.88393739410792
valid mae: 2.819580673185224, valid rmse:8.861439644953764
valid mae: 2.8088655714125306, valid rmse:8.833623195950445
valid mae: 2.802705789845345, valid rmse:8.93672740131401
valid mae: 2.8027203706315733, valid rmse:8.952647903966042
valid mae: 2.8187812948948827, valid rmse:8.84423744347603
valid mae: 2.782570118533741, valid rmse:8.693372656665233
valid mae: 2.7779762290601817, valid rmse:8.670827985631705
valid mae: 2.757009648417481, valid rmse:8.640404254600837
valid mae: 2.7617033300132743, valid rmse:8.599922643662723
valid mae: 2.7483281229841268, valid rmse:8.624957159744579
valid mae: 2.7789073032022547, valid rmse:8.707338113543472
valid mae: 2.78501437949406, valid rmse:8.585327892449817
valid mae: 2.779535386467798, valid rmse:8.576004759221647
valid mae: 2.825001778079063, valid rmse:8.682122170586114
valid mae: 2.834001318738264, valid rmse:8.624066691560689
valid mae: 2.828213897500774, valid rmse:8.611006345495792
valid mae: 2.7996076779222436, valid rmse:8.62892580354014
valid mae: 2.826736104158567, valid rmse:8.617070980748215
valid mae: 2.811097359135028, valid rmse:8.622001897167097
valid mae: 2.78659757083763, valid rmse:8.600956060245649
valid mae: 2.7979162008863936, valid rmse:8.72684464633131
valid mae: 2.790496197584038, valid rmse:8.780531555941312
valid mae: 2.8245210915500456, valid rmse:8.87041396413536
valid mae: 2.800676946503301, valid rmse:8.848981974955077
valid mae: 2.800483109020216, valid rmse:8.900101938832247
valid mae: 2.812224582153086, valid rmse:8.823647351385524
valid mae: 2.7899297388372313, valid rmse:8.811806497108511
valid mae: 2.785116620984683, valid rmse:8.730034685397786
valid mae: 2.7593296273927916, valid rmse:8.766929090459808
valid mae: 2.7797182451330706, valid rmse:8.82454688505077
valid mae: 2.783231372299174, valid rmse:8.856402345395535
valid mae: 2.766585669636982, valid rmse:8.85143799066555
valid mae: 2.7889886542451983, valid rmse:8.833205540501517
valid mae: 2.7982198266753686, valid rmse:8.820839453741437
valid mae: 2.801414311810577, valid rmse:8.900416929104908
valid mae: 2.7663715147400336, valid rmse:8.82362306288292
valid mae: 2.8060574393124504, valid rmse:8.899317901373374
valid mae: 2.8039765493806534, valid rmse:8.961265136315378
valid mae: 2.8190327929402725, valid rmse:9.051323325756657
valid mae: 2.803901630366922, valid rmse:8.998206086361854
valid mae: 2.8399532629977533, valid rmse:9.177869932786527
valid mae: 2.850883210281515, valid rmse:9.211646606094176
valid mae: 2.8600143400307383, valid rmse:9.20056180162518
valid mae: 2.870100618384994, valid rmse:9.185068550731291
valid mae: 2.886118599328453, valid rmse:9.195614950271167
valid mae: 2.876078972710738, valid rmse:9.258059202065484
valid mae: 2.887244261026638, valid rmse:9.20266022059958
valid mae: 2.9138894002836713, valid rmse:9.242555767232288
valid mae: 2.8767713742672054, valid rmse:9.280499521544504
valid mae: 2.8467054806593786, valid rmse:9.345245766196756
valid mae: 2.844443441914656, valid rmse:9.321795305753007
valid mae: 2.8705613595400594, valid rmse:9.38277784834515
valid mae: 2.8712696929413344, valid rmse:9.528392234465887
valid mae: 2.9223513840183633, valid rmse:9.664204136515094
valid mae: 2.9132751617201333, valid rmse:9.658186679951745
valid mae: 2.916908606695209, valid rmse:9.663549270015956
valid mae: 2.9250274538905994, valid rmse:9.740956608052906
valid mae: 2.941170551242169, valid rmse:9.788183484678287
valid mae: 2.9687589600378805, valid rmse:9.807577405286345
valid mae: 2.974450269320706, valid rmse:9.876704962867745
valid mae: 2.935191540919955, valid rmse:9.79949852948648
valid mae: 2.922288974585353, valid rmse:9.765423351471451
valid mae: 2.9104199116812004, valid rmse:9.781341732398701
valid mae: 2.9130782955840213, valid rmse:9.792187581737476
valid mae: 2.8989808415796405, valid rmse:9.723113567163587
valid mae: 2.9053892918561943, valid rmse:9.690380805451817
valid mae: 2.885152436993489, valid rmse:9.703804138468671
valid mae: 2.8930163440820618, valid rmse:9.758026009918774
valid mae: 2.8889777062726303, valid rmse:9.697676030660862
valid mae: 2.866052912274677, valid rmse:9.680543962838879
valid mae: 2.884015633665736, valid rmse:9.66542743743866
valid mae: 2.8746392048919316, valid rmse:9.672151568433419
valid mae: 2.907465084428956, valid rmse:9.663478449928208
valid mae: 2.9644070135515346, valid rmse:9.599633760957781
valid mae: 2.9191662690663134, valid rmse:9.574650328086943
valid mae: 2.9334541262074554, valid rmse:9.559964761491347
valid mae: 2.875150528839227, valid rmse:9.519909903055163
valid mae: 2.894771954509862, valid rmse:9.424660795678145
valid mae: 2.9115254500559415, valid rmse:9.5135178857996
valid mae: 2.8896890083629345, valid rmse:9.53669910529196
valid mae: 2.890858713150152, valid rmse:9.512901761952623
valid mae: 2.9445701651794223, valid rmse:9.5619653255388
valid mae: 2.8900111282977003, valid rmse:9.50207903961107
valid mae: 2.9145200700845493, valid rmse:9.463204791059248
valid mae: 2.9084350917596145, valid rmse:9.439758000828515
valid mae: 2.879028517437454, valid rmse:9.376150381890394
valid mae: 2.9008770309157055, valid rmse:9.417598951640192
valid mae: 2.8884491815779754, valid rmse:9.477050628733213
valid mae: 2.9039744213303313, valid rmse:9.527255256156065
valid mae: 2.8942713453519255, valid rmse:9.609810867697089
valid mae: 2.9110747497381055, valid rmse:9.739919167738908
valid mae: 2.9373678919307227, valid rmse:9.872528799538342
valid mae: 2.9688834027773505, valid rmse:9.9797471686669
valid mae: 3.038600278980351, valid rmse:10.16865563213086
valid mae: 3.0395130516196596, valid rmse:10.275098328926926
valid mae: 2.978363403130127, valid rmse:10.229913532191954
valid mae: 2.934010485903882, valid rmse:10.166821327839843
valid mae: 2.9425272895911627, valid rmse:10.204588874107117
valid mae: 2.9828427007535647, valid rmse:10.248313105752018
valid mae: 2.9844066454826317, valid rmse:10.213659696795842
valid mae: 2.9617496992741876, valid rmse:10.17990445495291
valid mae: 2.968102093813951, valid rmse:10.25892108084511
valid mae: 2.9642402796555882, valid rmse:10.324069663024877
valid mae: 3.0217997104903764, valid rmse:10.268176452772497
valid mae: 3.030062795531839, valid rmse:10.370265647484516
valid mae: 2.985804978402737, valid rmse:10.380034344177504
valid mae: 2.9956643916546724, valid rmse:10.389449104221917
valid mae: 2.975766298136527, valid rmse:10.400322604915935
valid mae: 2.99515351270588, valid rmse:10.351073464836801
valid mae: 3.0283453831447154, valid rmse:10.330511548189785
valid mae: 3.0359409346952955, valid rmse:10.458359030458682
valid mae: 3.021112773946755, valid rmse:10.484736085257719
valid mae: 3.0553397136278218, valid rmse:10.512085828797721
valid mae: 3.08943771474295, valid rmse:10.586172158029784
valid mae: 3.0789423287952955, valid rmse:10.56384419450468
valid mae: 3.0982772784680925, valid rmse:10.559559268691123
valid mae: 3.134230249133141, valid rmse:10.67989646597899
valid mae: 3.132415011628967, valid rmse:10.78239877397867
valid mae: 3.106800543497709, valid rmse:10.777524208806192
valid mae: 3.0606902221742804, valid rmse:10.731866303680121
valid mae: 3.0280377243077514, valid rmse:10.683091860709672
valid mae: 3.028767470066762, valid rmse:10.631246491025705
valid mae: 3.0514008430135213, valid rmse:10.720041264434412
valid mae: 3.0150994659069075, valid rmse:10.6829689468799
valid mae: 3.044512626969546, valid rmse:10.724276044676028
valid mae: 3.0254683211158326, valid rmse:10.681737148119524
valid mae: 3.0439504166827454, valid rmse:10.740725509143811
valid mae: 3.0705353124835804, valid rmse:10.734703033515933
valid mae: 3.090068820664322, valid rmse:10.728175068266655
valid mae: 3.1102630766977066, valid rmse:10.718923952110591
valid mae: 3.120035869092356, valid rmse:10.682368005607238
valid mae: 3.1057376304974764, valid rmse:10.663052827997136
valid mae: 3.1180077287361487, valid rmse:10.59653732587021
valid mae: 3.0809441816025798, valid rmse:10.480455403091398
valid mae: 3.0878071252252637, valid rmse:10.423922564809493
valid mae: 3.034500356124752, valid rmse:10.479167215044972
valid mae: 3.024418183365819, valid rmse:10.41090882939887
valid mae: 3.0510753904013135, valid rmse:10.465415885090364
valid mae: 3.0788215029932804, valid rmse:10.520071204858322
valid mae: 3.091157934880972, valid rmse:10.58657246684114
valid mae: 3.0242109069199423, valid rmse:10.486520763605892
valid mae: 3.03547899557591, valid rmse:10.602055163225385
valid mae: 3.0647577233652465, valid rmse:10.646996112685507
valid mae: 3.0882309236966017, valid rmse:10.572297939652705
valid mae: 3.097139412323602, valid rmse:10.575479163253497
valid mae: 3.108677951541169, valid rmse:10.584408014407186
valid mae: 3.067589829648902, valid rmse:10.574943273659798
valid mae: 3.0741742695706704, valid rmse:10.61925749043125
valid mae: 3.0614265767979214, valid rmse:10.599078578958611
valid mae: 3.0297141542772006, valid rmse:10.6127998804262
valid mae: 3.0083497599853324, valid rmse:10.54603082722807
valid mae: 3.023494139126036, valid rmse:10.602788945594629
valid mae: 3.0499064359945693, valid rmse:10.696962211486552
valid mae: 3.0717764294607464, valid rmse:10.691682324189474
valid mae: 3.054252407534521, valid rmse:10.677772219582616
valid mae: 3.053326510172437, valid rmse:10.573839241538064
valid mae: 3.0288949967756276, valid rmse:10.609261666283825
valid mae: 3.0056106886583893, valid rmse:10.642743458856188
valid mae: 3.0108924656587335, valid rmse:10.823790902395164
valid mae: 3.0418050442318187, valid rmse:10.899613456086392
valid mae: 3.00401913362684, valid rmse:10.891702932298044
valid mae: 3.0301716556854443, valid rmse:10.90763785277328
valid mae: 3.0284281406004583, valid rmse:10.984402991465315
valid mae: 3.043035741028998, valid rmse:11.036619495028912
valid mae: 3.0458483412893766, valid rmse:11.108855826106778
valid mae: 3.060720621772901, valid rmse:11.08066084809893
valid mae: 3.055067437797753, valid rmse:11.006011246161519
valid mae: 3.095568165007384, valid rmse:10.997844278956638
valid mae: 3.0883121389540316, valid rmse:11.079902584647751
valid mae: 3.1544315379516235, valid rmse:11.206393357028434
valid mae: 3.1367835563478748, valid rmse:11.156288634586625
valid mae: 3.126204454015625, valid rmse:11.213390411750854
valid mae: 3.1115259535027726, valid rmse:11.13253058657199
valid mae: 3.0831066598079597, valid rmse:11.096422935413228
valid mae: 3.0756397834177442, valid rmse:11.116587057310927
valid mae: 3.09291468474451, valid rmse:11.114601407554169
valid mae: 3.0820373184539753, valid rmse:11.13965587433496
valid mae: 3.0956945871217587, valid rmse:11.171854329271016
valid mae: 3.118137016748692, valid rmse:11.184828220823034
valid mae: 3.1195177473087914, valid rmse:11.117375401170882
valid mae: 3.1173366994735767, valid rmse:11.111358949684199
valid mae: 3.139997966699342, valid rmse:11.160304916163183
valid mae: 3.1028640634057862, valid rmse:11.136077695122124
valid mae: 3.1323369031678188, valid rmse:11.20706574786794
valid mae: 3.1406986180129923, valid rmse:11.236897870611838
valid mae: 3.1128768938786218, valid rmse:11.204102784429953
valid mae: 3.1218192411101517, valid rmse:11.211989222208292
valid mae: 3.1130805187494297, valid rmse:11.222161902359439
valid mae: 3.125959137692201, valid rmse:11.205566883524439
valid mae: 3.1740427071753676, valid rmse:11.239739564206312
valid mae: 3.1824398879900113, valid rmse:11.157749834923141
valid mae: 3.1328819029248796, valid rmse:11.133721959261354
valid mae: 3.1344824938177425, valid rmse:11.162009166447595
valid mae: 3.1085782712175725, valid rmse:11.132303636056063
valid mae: 3.0875795538889568, valid rmse:11.22872866960998
valid mae: 3.1321975835154805, valid rmse:11.259625807608312
valid mae: 3.126676416074476, valid rmse:11.307106515827734
valid mae: 3.1240485976914307, valid rmse:11.292466156427876
valid mae: 3.105164882981509, valid rmse:11.301512586140113
valid mae: 3.163312756798818, valid rmse:11.28043794900564
valid mae: 3.1489774838233684, valid rmse:11.27658105150258
valid mae: 3.1394724503542832, valid rmse:11.270182702291777
valid mae: 3.129705929855186, valid rmse:11.284625224440768
valid mae: 3.148669918326288, valid rmse:11.27850443095932
valid mae: 3.15392561638598, valid rmse:11.240147381273932
valid mae: 3.1499108263597866, valid rmse:11.198297900372955
valid mae: 3.1553574791467587, valid rmse:11.191183801886554
valid mae: 3.2238629151730613, valid rmse:11.23780889529375
valid mae: 3.1894925105138925, valid rmse:11.256490104814317
valid mae: 3.1806245045167456, valid rmse:11.181762852702164
valid mae: 3.151573472331894, valid rmse:11.137750420709182
valid mae: 3.1604210389069296, valid rmse:11.157928650651343
valid mae: 3.184967835161272, valid rmse:11.1819071382412
valid mae: 3.1866700544410325, valid rmse:11.251817480147112
valid mae: 3.168733569738502, valid rmse:11.24419904387126
valid mae: 3.1351028128915406, valid rmse:11.228034525080721
valid mae: 3.1523035831134547, valid rmse:11.214018538678362
valid mae: 3.140774525470417, valid rmse:11.229929694026326
valid mae: 3.2019627375841653, valid rmse:11.313058442131895
valid mae: 3.157922459800208, valid rmse:11.243677319937612
valid mae: 3.166040816123718, valid rmse:11.250721853675135
valid mae: 3.1662124989500384, valid rmse:11.22892985620326
valid mae: 3.180062874872138, valid rmse:11.240280864044163
valid mae: 3.159607025132877, valid rmse:11.221923805586666
valid mae: 3.163142299169768, valid rmse:11.304008017011345
valid mae: 3.1504107078104124, valid rmse:11.257768234489586
valid mae: 3.2054233534934373, valid rmse:11.331853352267371
valid mae: 3.189582703952525, valid rmse:11.385187697619587
valid mae: 3.143269094779273, valid rmse:11.397787687643287
valid mae: 3.1346108839993883, valid rmse:11.382281903972183
valid mae: 3.140801369540976, valid rmse:11.317459957867657
valid mae: 3.0945416440925735, valid rmse:11.257845186517752
valid mae: 3.1407280538075413, valid rmse:11.268300631642045
valid mae: 3.120476574711861, valid rmse:11.261478480166598
valid mae: 3.09562060866996, valid rmse:11.256860814766208
valid mae: 3.1225394783112335, valid rmse:11.212477021447413
valid mae: 3.101976071535295, valid rmse:11.132387089323933
valid mae: 3.0736453131436186, valid rmse:11.124781493975064
valid mae: 3.1034812462173744, valid rmse:11.167663323214438
valid mae: 3.086157906732631, valid rmse:11.216201112119798
valid mae: 3.1113581145012557, valid rmse:11.230517897933314
valid mae: 3.0986175527566564, valid rmse:11.226400365779853
valid mae: 3.1171392551228996, valid rmse:11.204808498513124
valid mae: 3.0910255486407143, valid rmse:11.235086879009096
valid mae: 3.0928556632813535, valid rmse:11.2475914242367
valid mae: 3.1244178405400898, valid rmse:11.303251901292327
valid mae: 3.127202272902284, valid rmse:11.27536579125293
valid mae: 3.171206105823877, valid rmse:11.347209757737314
valid mae: 3.1814053484337506, valid rmse:11.398958819945067
valid mae: 3.159391780897959, valid rmse:11.3652791202163
valid mae: 3.113059536265439, valid rmse:11.30294413542338
valid mae: 3.112024068489016, valid rmse:11.267860161103295
valid mae: 3.13075806682037, valid rmse:11.28102655374538
valid mae: 3.1192825960807924, valid rmse:11.246395606594696
valid mae: 3.1087257675347413, valid rmse:11.148612935182769
valid mae: 3.117691540984798, valid rmse:11.168010490936405
valid mae: 3.1250026751976434, valid rmse:11.22280752537493
valid mae: 3.119586583757963, valid rmse:11.132190037710915
valid mae: 3.1100918039008736, valid rmse:11.094477343909514
valid mae: 3.145295458375641, valid rmse:11.180705015979363
valid mae: 3.195384919523618, valid rmse:11.19947518845669
valid mae: 3.1535843405453337, valid rmse:11.187261463786594
valid mae: 3.1415702456175194, valid rmse:11.14645709887142
valid mae: 3.1457752481757764, valid rmse:11.16354360211972
valid mae: 3.150108542213454, valid rmse:11.140189576358448
valid mae: 3.1745182324604144, valid rmse:11.237994889466904
valid mae: 3.1594112106026944, valid rmse:11.319945219517745
valid mae: 3.237709789214474, valid rmse:11.37172722089033
valid mae: 3.143613184994887, valid rmse:11.26622400280714
valid mae: 3.156186476950748, valid rmse:11.301802365548909
valid mae: 3.1639998249334282, valid rmse:11.317342710160647
valid mae: 3.2187770551184367, valid rmse:11.293352763889013
valid mae: 3.2360416775627217, valid rmse:11.292717496813609
valid mae: 3.2428252483934705, valid rmse:11.379140724168854
valid mae: 3.252209422968144, valid rmse:11.428260491992031
valid mae: 3.2855711919749666, valid rmse:11.49573547717206
valid mae: 3.2959907587980983, valid rmse:11.493465966352405
valid mae: 3.297993331606573, valid rmse:11.49439563175
valid mae: 3.3461030582515052, valid rmse:11.553434462702901
valid mae: 3.4050356981455323, valid rmse:11.643961282602934
valid mae: 3.342606700797109, valid rmse:11.660386337215433
valid mae: 3.3658178671316064, valid rmse:11.677801075939147
valid mae: 3.4057823283615796, valid rmse:11.645622267404804
valid mae: 3.4044263174583675, valid rmse:11.57903696702584
valid mae: 3.4321175068017946, valid rmse:11.570599598061541
valid mae: 3.4633683291805903, valid rmse:11.699978289993542
valid mae: 3.4796738211237224, valid rmse:11.697501384752252
